"space_id","obj_type","title","path","obj_token","node_token"
"7588548482814725069","sheet","野外优先级","戴夫like（光子大赛）/文档垃圾站/切片1优先级（所有人）/美术优先级设置/野外优先级","EYjHsjmImhInYptcKtWc9vXxnjh","Fsu9wqKZoi5ApRkM0fbc2oZSnIe"
"7588548482814725069","docx","任务系统（2.13）","戴夫like（光子大赛）/文档垃圾站/任务系统（2.13）","Etq5dVozIokpPlxX17Ocf9BTng0","C0h0w8RXuiHdwVkeFn9cYXohnzd"
"7588548482814725069","docx","任务系统（完整主线任务）","戴夫like（光子大赛）/文档垃圾站/任务系统（完整主线任务）","PBuDdrj5XofqzWxI30UcsDYbntf","BFXVwyTjRi3cOUkfkpIcy9iUntf"
"7588548482814725069","docx","饰品设置0.5","戴夫like（光子大赛）/文档垃圾站/饰品设置0.5","ZFy1d3QZ6oOGePxvYphcpCN1nch","TMIvwhDZFiN5zlkzybBc7Qopnzd"
"7588548482814725069","docx","玩家形象","戴夫like（光子大赛）/文档垃圾站/玩家形象","VxNid6YBco6AJ3xnYeJcIpBYnzh","Ou46wd0EcigZ4hkNwqtcs2Rcndh"
"7588548482814725069","sheet","优先级排序","戴夫like（光子大赛）/文档垃圾站/优先级排序","AUo0sdzw5h53Dnt2pkpcQEvVnyd","V6Ihwk1qMilkSMktmNgcw38XnNe"
"7588548482814725069","docx","游戏设想","戴夫like（光子大赛）/文档垃圾站/游戏设想","SdxRdD2NioNESAxY8gWcYgs0nSg","KpEuwh1JWiM0GKk8gfzcsTtAnMc"
"7588548482814725069","docx","初稿1（核心玩法原型）","戴夫like（光子大赛）/文档垃圾站/游戏设想/初稿1（核心玩法原型）","XdWNdexWHonLSwxx6Jic0jR5nOg","MHwKwq4Ozi260Wk6Xdmc0fTwnHc"
"7588548482814725069","docx","戴夫设计参考（策划程序）","戴夫like（光子大赛）/文档垃圾站/游戏设想/戴夫设计参考（策划程序）","NE70dtaNMozJlyxsTYLc9tzxnKb","RORWwEUaQiq66kkAEHfcnNGqnCf"
"7588548482814725069","docx","项目计划及里程碑","戴夫like（光子大赛）/项目计划及里程碑","Ry07dpf3RoJJrUxxoCUcFfe0nVc","QEiBwOh66ig2OmkYCutcHhgmnPc"
"7588548482814725069","docx","9.15里程碑：垂直切片","戴夫like（光子大赛）/项目计划及里程碑/9.15里程碑：垂直切片","ZFvVdzbk6oe22GxBVNocBau0nVc","Tpf1wzKtfiY161kOVvRcbfqBnRf"
"7588548482814725069","docx","Ⅱ-1：手感打磨需求","戴夫like（光子大赛）/项目计划及里程碑/9.15里程碑：垂直切片/Ⅱ-1：手感打磨需求","HXdmdEtWooe1QRx33cXcODL2nvh","ATebwBPBXiKLZekhXxKcsEirnHg"
"7588548482814725069","docx","版本与反馈","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈","EBSWdCoT5oy1IZxPC6icc4gTnXf","GDp4wWPl4i8kC9kF8KAcdADSnBd"
"7588548482814725069","docx","202605 光子版本","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本","RQqoderNxoiGvix9t9qckVP4n0f","M6zQwoNTvidSrjkYl5mc9txunAe"
"7588548482814725069","docx","B站比赛问卷","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本/B站比赛问卷","IlwJd8Mo5oUqpLxt3mRcVolvnwb","YsFRwo0yhi8teykQLAacOQNpnJd"
"7588548482814725069","sheet","试玩反馈总结","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本/试玩反馈总结","XjLlsZe03hNRQjtlwM9cjVuPnmM","A1U5wjCtVij1PTkfl34cyugGnvd"
"7588548482814725069","sheet","试玩体验反馈from张牧之","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本/试玩反馈总结/试玩体验反馈from张牧之","Xqd8slmfShFii6tZCKwcZb5jneg","NVeOwWruWiifgMkFJe7cmu2Tnmf"
"7588548482814725069","sheet","网易策划反馈","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本/试玩反馈总结/网易策划反馈","XRh3syCQVhoDq9ta0aTcKmjYnkd","JEJUwu0kKidPBTkj3OOco6Lxndb"
"7588548482814725069","bitable","问卷","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202605 光子版本/问卷","Mt12buNQ4aKw0xs4q9AcQUzEnBh","NmuCwjoFQiY3gSks5NqcQOgIn4g"
"7588548482814725069","docx","202606 UGDAP试玩","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202606 UGDAP试玩","Y9bfdP514oXFCfxZNVccS8Qmnld","F07GwLwtUiwc7ZkI0CSc7ad3nbh"
"7588548482814725069","bitable","玩家试玩调查","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202606 UGDAP试玩/玩家试玩调查","GlsGbpUblaG8P5sDg0Zc7dsSnpd","YX2ow8yPiiRVdLkVzHacS6G7nod"
"7588548482814725069","sheet","玩家试玩访谈","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/202606 UGDAP试玩/玩家试玩访谈","FbivsVQVmhFufFtkdH4cUbU0nOg","BbWvwXgv1iwOYrkjJX3c2kJBnDg"
"7588548482814725069","docx","反馈图表汇总","戴夫like（光子大赛）/项目计划及里程碑/版本与反馈/反馈图表汇总","Bt5zdIcuwo4VvwxFompc1Z1tnDe","K9xUwulbJiMzEok3bW5cyJTqnub"
"7588548482814725069","docx","历史记录","戴夫like（光子大赛）/项目计划及里程碑/历史记录","XLC8dH4I0oHzFmxc96McphOunWd","VBo6wKEjOi9Mirkb9X2cEV7pn5b"
"7588548482814725069","docx","4.12里程碑任务","戴夫like（光子大赛）/项目计划及里程碑/历史记录/4.12里程碑任务","WwmwdDzv4olIR8xINkdcpHjenkb","VFXzwWrKJiDRBGk3m6jcVhyVn8c"
"7588548482814725069","bitable","家园建造需求","戴夫like（光子大赛）/项目计划及里程碑/历史记录/4.12里程碑任务/家园建造需求","CLrIbISWgaOVeUsMbdBcLUfvnqd","EAwNwCzXoiHfM4ko3euc6WM5nWc"
"7588548482814725069","bitable","玩家能力相关需求","戴夫like（光子大赛）/项目计划及里程碑/历史记录/4.12里程碑任务/玩家能力相关需求","X65wbwyVlaUcassK3W5cc6wwnOf","McDSwv7J2iqUVFkaB8Eck826nKe"
"7588548482814725069","bitable","小动物相关需求","戴夫like（光子大赛）/项目计划及里程碑/历史记录/4.12里程碑任务/小动物相关需求","R2mqbPMofaY70Tsaya3caWLjn7e","IeADwXodriwIfyk7InRcK7wlnQd"
"7588548482814725069","bitable","主线流程需求","戴夫like（光子大赛）/项目计划及里程碑/历史记录/4.12里程碑任务/主线流程需求","E65DbCtxQaAAS7s6RYocEODWnhg","M652wM3LVisihUkcD9KcduGXnod"
"7588548482814725069","sheet","每周例会进度记录","戴夫like（光子大赛）/项目计划及里程碑/历史记录/每周例会进度记录","MAMvsilmWhj6KTtPK6NcR9zjnXd","Z6eZwF3c0iiYcHkBDODcV1fqn8n"
"7588548482814725069","bitable","野外系统需求拆分","戴夫like（光子大赛）/项目计划及里程碑/历史记录/野外系统需求拆分","IJPSbIQGAasOfXsu9SHceeidnfd","Rx8HwZvrIiaETskzirfc60q4nmf"
"7588548482814725069","docx","原定3.6里程碑","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑","Sf6FdiN0jogX9txifsqcCuHZnSg","NL4TwCad0i3JAOkWrzxc8kl0nkc"
"7588548482814725069","bitable","程序","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑/程序","RnPRbJpoXaOqhosV0AAcDE71ncb","R1j0wfPS8irOStkRNGbcUrXAnie"
"7588548482814725069","bitable","美术","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑/美术","HxojbrV0Xa02ZissbBncLV9pnLd","EFFjwmAaniKdbck9Xbecrkc1nTb"
"7588548482814725069","bitable","音乐","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑/音乐","OtGibF5j2abTHDsKwxwcGUW3nSb","DrYXwifaaiyRmykluLccscPPnIc"
"7588548482814725069","docx","敌人状态","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑/音乐/敌人状态","BXaedmOrJo0PySxA0vhcAFVonnx","OwmIw4oKdizrfZkFynucjaDWnIh"
"7588548482814725069","docx","室内室外场景切换","戴夫like（光子大赛）/项目计划及里程碑/历史记录/原定3.6里程碑/音乐/室内室外场景切换","Jnb8daOIKobcSSxXzuDcDfWanTc","O0hEwDsCjibn0TkVk2WczmOgndf"
"7588548482814725069","docx","项目概览 One-Page","戴夫like（光子大赛）/项目计划及里程碑/项目概览 One-Page","VEc6d0L2NodjRJx18OjcS8hgnwh","V7OHwuKuYiurdjkUZszc8H3TnZe"
"7588548482814725069","sheet","游戏设计宏观图表","戴夫like（光子大赛）/项目计划及里程碑/游戏设计宏观图表","CroUsgRXKhYSWBtlYyGcOiB5n1d","NtiLw37ZtitxB7kFe9XcvhC6nAg"
"7588548482814725069","sheet","项目记账本","戴夫like（光子大赛）/项目记账本","VRiDseqluhprgUtcPmEcHqvQnUe","QgZ4wgnpcimAlQkLRJTcsYwjnle"
"7588548482814725069","sheet","2026","戴夫like（光子大赛）/项目记账本/2026","QnQHsibmahDGJgtsqQKcP9nynfb","LCHPwriuaifOPxkxz37cZRKIn7e"
"7588548482814725069","sheet","新美术/家具需求更改","戴夫like（光子大赛）/新美术/家具需求更改","UrchsrgAGhx9AKtEj2ucCLiSn2d","OjyfwCNaWiXixbkRsJvcgeNGngb"
"7588548482814725069","docx","宣传文档","戴夫like（光子大赛）/宣传文档","QptVdSMYSotjh4xKqGHcCPZAn5b","UPBAw07DfiGMihkmKgwcHmW2nXc"
"7588548482814725069","docx","卖点、Hook","戴夫like（光子大赛）/宣传文档/卖点、Hook","Xi9dd8C5AocUE5xCRDYcINvPnXa","WO1aw9ha3ionI0k2UG8cmhB7nIY"
"7588548482814725069","slides","虫虫家装","戴夫like（光子大赛）/宣传文档/卖点、Hook/虫虫家装","E3EAsERJilx3e8d5SfDcxizMnKN","CFmgwYkRXi7bioksS9gcWNH2npb"
"7588548482814725069","docx","野外视角问题大讨论","戴夫like（光子大赛）/野外视角问题大讨论","WBIkdBC30o4kwkxSStgcXjyZnFe","W0AewHafVinlFJkXvTlcUISOnm0"
"7588548482814725069","sheet","音效文档","戴夫like（光子大赛）/音效文档","QXoQs9Mvah2PhHt7TP0cfrzwn5T","EN6aw5YIpiMDSTkcXf4chYNxnbd"
"7588548482814725069","sheet","游戏开发比赛信息","戴夫like（光子大赛）/游戏开发比赛信息","C0fhsZiVzhCDuUtZ5hhcZiDUnIb","YbjjwihkHiiKN2kZ6PAcSav5ndh"
"7593398774442019801","docx","项目介绍","游戏介绍/项目介绍","WoOzdFjoqo18cKxzc3cczTfKngd","IlXgw4LgDin7IVkhsKhcY8LOnxd"
